,tweet_id,retweets,favorites
945,750132105863102464,1275,3568
946,750117059602808832,1288,4282
947,750101899009982464,827,3009
948,750086836815486976,524,2146
949,750071704093859840,3268,7741
950,750056684286914561,882,3132
951,750041628174217216,604,3137
952,750026558547456000,773,2694
953,750011400160841729,893,3211
954,749996283729883136,802,3030
955,749981277374128128,2424,5068
956,749774190421639168,1301,4616
957,749417653287129088,1619,6042
958,749403093750648834,525,2592
959,749395845976588288,3382,8464
960,749317047558017024,2206,5434
961,749075273010798592,2044,5691
962,749064354620928000,1501,4754
963,749036806121881602,783,3061
964,748977405889503236,3341,10647
965,748932637671223296,2207,5742
966,748705597323898880,936,2744
967,748699167502000129,1555,4685
968,748692773788876800,1311,4195
969,748575535303884801,1947,5986
970,748568946752774144,662,2175
971,748346686624440324,1216,5154
972,748337862848962560,4030,7534
973,748324050481647620,744,3636
974,748307329658011649,700,3630
975,748220828303695873,7639,13954
976,747963614829678593,2099,5706
977,747933425676525569,2497,6527
978,747885874273214464,952,2899
979,747844099428986880,731,2783
980,747816857231626240,1140,4780
981,747651430853525504,152,1368
982,747648653817413632,5747,12711
983,747600769478692864,548,2297
984,747594051852075008,1041,3625
985,747512671126323200,1583,5451
986,747461612269887489,1025,3821
987,747439450712596480,1882,5353
988,747242308580548608,2862,0
989,747219827526344708,1538,5185
990,747204161125646336,902,3329
991,747103485104099331,3896,9433
992,746906459439529985,292,2863
993,746872823977771008,2095,5901
994,746818907684614144,1708,5257
995,746790600704425984,1570,4795
996,746757706116112384,3837,9431
997,746726898085036033,1758,5955
998,746542875601690625,1846,4960
999,746521445350707200,967,0
1000,746507379341139972,1068,4589
1001,746369468511756288,1605,6105
1002,746131877086527488,2152,6805
1003,746056683365994496,801,3513
1004,745789745784041472,1045,3963
1005,745712589599014916,2286,6905
1006,745433870967832576,2489,6969
1007,745422732645535745,2386,8450
1008,745314880350101504,2703,7073
1009,745074613265149952,3408,7711
1010,745057283344719872,2203,7156
1011,744995568523612160,601,2932
1012,744971049620602880,2634,7757
1013,744709971296780288,1534,5525
1014,744334592493166593,2065,6685
1015,744234799360020481,76234,153874
1016,744223424764059648,356,1637
1017,743980027717509120,1072,4103
1018,743895849529389061,949,3596
1019,743835915802583040,2025,0
1020,743609206067040256,1356,4400
1021,743595368194129920,6391,18046
1022,743545585370791937,922,3476
1023,743510151680958465,3663,7808
1024,743253157753532416,1198,4157
1025,743222593470234624,1872,6093
1026,743210557239623680,1336,3780
1027,742534281772302336,3499,6956
1028,742528092657332225,1930,4351
1029,742465774154047488,3843,7137
1030,742423170473463808,3677,9661
1031,742385895052087300,1923,6691
1032,742161199639494656,1340,4248
1033,742150209887731712,1514,5027
1034,741793263812808706,1482,4468
1035,741743634094141440,2687,8040
1036,741438259667034112,805,3625
1037,741303864243200000,3136,8640
1038,741099773336379392,5399,9817
1039,741067306818797568,3033,9370
1040,740995100998766593,2667,6247
1041,740711788199743490,915,3349
1042,740699697422163968,762,2798
1043,740676976021798912,6676,17854
1044,740373189193256964,13048,34454
1045,740365076218183684,422,2420
1046,740359016048689152,847,3245
1047,740214038584557568,1920,6578
1048,739979191639244800,5799,19603
1049,739932936087216128,1054,3989
1050,739844404073074688,841,3742
1051,739623569819336705,1330,3701
1052,739606147276148736,1615,5287
1053,739544079319588864,20753,38792
1054,739485634323156992,2862,7033
1055,739238157791694849,56688,113773
1056,738891149612572673,6,108
1057,738885046782832640,1118,3709
1058,738883359779196928,772,3245
1059,738537504001953792,1494,4995
1060,738402415918125056,810,3200
1061,738184450748633089,1189,4244
1062,738166403467907072,3276,8613
1063,738156290900254721,625,2458
1064,737826014890496000,1728,5165
1065,737800304142471168,3379,9804
1066,737678689543020544,1280,4951
1067,737445876994609152,4348,10053
1068,737322739594330112,793,3539
1069,737310737551491075,7249,14377
1070,736736130620620800,1689,4167
1071,736392552031657984,7200,17368
1072,736365877722001409,1208,3890
1073,736225175608430592,2718,7955
1074,736010884653420544,2906,7732
1075,735991953473572864,1119,3523
1076,735648611367784448,1078,3962
1077,735635087207878657,2293,6049
1078,735274964362878976,4902,12766
1079,735256018284875776,858,3263
1080,735137028879360001,950,3072
1081,734912297295085568,514,2697
1082,734787690684657664,6147,12288
1083,734776360183431168,524,2456
1084,734559631394082816,386,1460
1085,733828123016450049,761,3508
1086,733822306246479872,999,3591
1087,733482008106668032,924,3076
1088,733460102733135873,1248,4102
1089,733109485275860992,16447,49233
1090,732732193018155009,524,2383
1091,732726085725589504,870,3484
1092,732585889486888962,761,3598
1093,732375214819057664,2453,7916
1094,732005617171337216,5263,14588
1095,731285275100512256,974,3421
1096,731156023742988288,1237,3762
1097,730924654643314689,1930,6020
1098,730573383004487680,2081,4786
1099,730427201120833536,1018,3416
1100,730211855403241472,1035,3747
1101,730196704625098752,1844,4740
1102,729854734790754305,1098,3955
1103,729838605770891264,371,1690
1104,729823566028484608,1218,3895
1105,729463711119904772,2263,5666
1106,729113531270991872,310,1839
1107,728986383096946689,800,3077
1108,728760639972315136,1659,4573
1109,728751179681943552,661,2705
1110,728653952833728512,1010,3241
1111,728409960103686147,1943,4799
1112,728387165835677696,938,3626
1113,728046963732717569,1170,4207
1114,728035342121635841,1629,4459
1115,728015554473250816,1083,4041
1116,727685679342333952,627,2901
1117,727644517743104000,1700,5740
1118,727524757080539137,1186,4381
1119,727314416056803329,720,3266
1120,727286334147182592,793,2993
1121,727175381690781696,1354,3830
1122,727155742655025152,1293,3549
1123,726935089318363137,2375,6728
1124,726887082820554753,1485,3754
1125,726828223124897792,978,3493
1126,726224900189511680,1115,4332
1127,725842289046749185,2597,6927
1128,725786712245440512,1337,4086
1129,725729321944506368,1738,5096
1130,725458796924002305,601,1389
1131,724983749226668032,1277,3654
1132,724771698126512129,620,2297
1133,724405726123311104,1611,5169
1134,724049859469295616,1732,4239
1135,724046343203856385,543,2604
1136,724004602748780546,1502,4101
1137,723912936180330496,1203,3803
1138,723688335806480385,2859,7515
1139,723673163800948736,867,2955
1140,723179728551723008,1814,5189
1141,722974582966214656,1526,4018
1142,722613351520608256,1598,4859
1143,721503162398597120,1782,4520
1144,721001180231503872,596,2478
1145,720785406564900865,748,3050
1146,720775346191278080,643,2411
1147,720415127506415616,1459,4040
1148,720389942216527872,2438,6225
1149,720340705894408192,948,2806
1150,720059472081784833,1097,3783
1151,720043174954147842,1955,4811
1152,719991154352222208,1694,4734
1153,719704490224398336,1388,4436
1154,719551379208073216,1845,4942
1155,719367763014393856,727,2736
1156,719339463458033665,1198,4341
1157,719332531645071360,922,3356
1158,718971898235854848,1048,3416
1159,718939241951195136,1712,5131
1160,718631497683582976,7818,18462
1161,718613305783398402,470,2386
1162,718540630683709445,991,2398
1163,718460005985447936,512,2643
1164,718454725339934721,1475,4758
1165,718246886998687744,484,1865
1166,718234618122661888,963,3788
1167,717841801130979328,589,2398
1168,717790033953034240,1082,2822
1169,717537687239008257,1804,5648
1170,717428917016076293,433,1580
1171,717421804990701568,816,3089
1172,717047459982213120,1877,6154
1173,717009362452090881,938,3172
1174,716802964044845056,1141,4190
1175,716791146589110272,1539,8001
1176,716730379797970944,417,1208
1177,716447146686459905,5714,12766
1178,716439118184652801,204,2330
1179,716285507865542656,1024,2710
1180,716080869887381504,1852,6632
1181,715928423106027520,857,3125
1182,715758151270801409,1399,3639
1183,715733265223708672,1648,4559
1184,715704790270025728,556,2729
1185,715696743237730304,1258,3828
1186,715680795826982913,1567,4206
1187,715360349751484417,1523,5353
1188,715342466308784130,675,2985
1189,715220193576927233,632,2374
1190,715200624753819648,1832,5038
1191,715009755312439296,1194,4063
1192,714982300363173890,1008,3650
1193,714962719905021952,4138,7193
1194,714957620017307648,1375,4052
1195,714631576617938945,967,3206
1196,714606013974974464,902,3550
1197,714485234495041536,1097,2616
1198,714258258790387713,708,2970
1199,714251586676113411,815,3201
1200,714214115368108032,849,2225
1201,714141408463036416,1360,4229
1202,713919462244790272,775,3222
1203,713909862279876608,526,1858
1204,713900603437621249,720,2776
1205,713761197720473600,1337,4755
1206,713411074226274305,1270,4337
1207,713177543487135744,2777,7073
1208,713175907180089344,1438,4364
1209,712809025985978368,6566,18659
1210,712717840512598017,4841,12079
1211,712668654853337088,1186,4095
1212,712438159032893441,1526,5208
1213,712309440758808576,25,237
1214,712097430750289920,1007,3703
1215,712092745624633345,863,2880
1216,712085617388212225,476,3213
1217,712065007010385924,607,2213
1218,711998809858043904,125,0
1219,711968124745228288,2241,7881
1220,711743778164514816,966,2783
1221,711732680602345472,3992,8639
1222,711694788429553666,17899,32172
1223,711652651650457602,893,3775
1224,711363825979756544,1103,3564
1225,711306686208872448,717,3234
1226,711008018775851008,595,2938
1227,710997087345876993,1349,4477
1228,710844581445812225,667,2496
1229,710833117892898816,518,2634
1230,710658690886586372,546,2259
1231,710609963652087808,2316,4703
1232,710588934686908417,1816,4439
1233,710296729921429505,719,2325
1234,710283270106132480,510,2108
1235,710272297844797440,1219,4430
1236,710269109699739648,1087,2343
1237,710153181850935296,872,2853
1238,710140971284037632,857,2702
1239,710117014656950272,1939,5363
1240,709918798883774466,1064,3428
1241,709901256215666688,99,648
1242,709852847387627521,1175,3444
1243,709566166965075968,1172,3475
1244,709556954897764353,1045,3223
1245,709519240576036864,231,1469
1246,709449600415961088,559,2170
1247,709409458133323776,663,2558
1248,709225125749587968,562,2368
1249,709207347839836162,5635,12255
1250,709198395643068416,630,2395
1251,709179584944730112,656,1964
1252,709158332880297985,407,1997
1253,709042156699303936,1591,4635
1254,708853462201716736,646,1771
1255,708845821941387268,877,2924
1256,708834316713893888,491,1654
1257,708810915978854401,6758,16140
1258,708738143638450176,790,2699
1259,708711088997666817,702,2485
1260,708479650088034305,665,2499
1261,708469915515297792,799,3046
1262,708400866336894977,9815,15641
1263,708356463048204288,1286,3506
1264,708349470027751425,721,2305
1265,708149363256774660,1521,4207
1266,708130923141795840,833,3316
1267,708119489313951744,961,2644
1268,708109389455101952,540,1913
1269,708026248782585858,1883,4315
1270,707995814724026368,1104,3073
1271,707983188426153984,2,49
1272,707969809498152960,942,2645
1273,707776935007539200,937,3219
1274,707741517457260545,597,2437
1275,707738799544082433,2410,4001
1276,707693576495472641,966,3330
1277,707629649552134146,852,2525
1278,707610948723478529,6192,16635
1279,707420581654872064,678,2224
1280,707411934438625280,585,2259
1281,707387676719185920,1251,3432
1282,707377100785885184,1067,3209
1283,707315916783140866,626,2429
1284,707297311098011648,765,2716
1285,707059547140169728,658,2547
1286,707038192327901184,766,2144
1287,707021089608753152,1325,4011
1288,707014260413456384,584,2270
1289,706904523814649856,7676,14287
1290,706901761596989440,575,2010
1291,706681918348251136,955,3245
1292,706644897839910912,1063,2524
1293,706593038911545345,618,2118
1294,706538006853918722,1400,3413
1295,706516534877929472,1014,3063
1296,706346369204748288,906,3388
1297,706310011488698368,7730,20863
1298,706291001778950144,469,1674
1299,706265994973601792,916,2682
1300,706169069255446529,2152,3831
1301,706166467411222528,1569,5068
1302,706153300320784384,379,1455
1303,705975130514706432,715,3048
1304,705970349788291072,877,3116
1305,705898680587526145,539,2319
1306,705786532653883392,504,1895
1307,705591895322394625,1124,3113
1308,705475953783398401,891,2900
1309,705442520700944385,1585,4339
1310,705428427625635840,1641,3737
1311,705239209544720384,733,2946
1312,705223444686888960,784,2544
1313,705102439679201280,506,2102
1314,705066031337840642,606,2147
1315,704871453724954624,1093,4199
1316,704859558691414016,527,2211
1317,704847917308362754,1493,4974
1318,704819833553219584,961,2587
1319,704761120771465216,2862,6516
1320,704499785726889984,993,2857
1321,704491224099647488,76,735
1322,704480331685040129,1043,3328
1323,704364645503647744,3470,7827
1324,704347321748819968,343,1549
1325,704134088924532736,447,1478
1326,704113298707505153,560,1814
1327,704054845121142784,896,2866
1328,703774238772166656,448,1808
1329,703769065844768768,1120,3212
1330,703631701117943808,668,2525
1331,703611486317502464,1496,3766
1332,703425003149250560,1339,3742
1333,703407252292673536,680,2392
1334,703382836347330562,1119,3444
1335,703356393781329922,376,1877
1336,703268521220972544,535,1943
1337,703079050210877440,3006,7253
1338,703041949650034688,12180,25841
1339,702932127499816960,707,2530
1340,702899151802126337,444,1589
1341,702684942141153280,1053,3174
1342,702671118226825216,547,2164
1343,702598099714314240,3363,12015
1344,702539513671897089,940,2834
1345,702332542343577600,1515,3126
1346,702321140488925184,1024,3220
1347,702276748847800320,755,2425
1348,702217446468493312,1313,4687
1349,701981390485725185,967,3388
1350,701952816642965504,1006,3789
1351,701889187134500865,1358,3477
1352,701805642395348998,1634,3345
1353,701601587219795968,442,2063
1354,701570477911896070,908,2765
1355,701545186879471618,597,2618
1356,701214700881756160,4976,11981
1357,700890391244103680,557,2186
1358,700864154249383937,608,2554
1359,700847567345688576,492,2408
1360,700796979434098688,919,2397
1361,700747788515020802,9080,22411
1362,700518061187723268,781,2565
1363,700505138482569216,556,2254
1364,700462010979500032,1750,4054
1365,700167517596164096,715,2590
1366,700151421916807169,656,2205
1367,700143752053182464,2649,7390
1368,700062718104104960,676,2605
1369,700029284593901568,574,2040
1370,700002074055016451,1310,3252
1371,699801817392291840,932,3004
1372,699788877217865730,501,2196
1373,699779630832685056,1203,2694
1374,699775878809702401,591,1932
1375,699691744225525762,4504,10109
1376,699446877801091073,2562,5853
1377,699434518667751424,502,2130
1378,699423671849451520,317,1337
1379,699413908797464576,617,2045
1380,699370870310113280,430,1860
1381,699323444782047232,847,3089
1382,699088579889332224,619,2213
1383,699079609774645248,639,2405
1384,699072405256409088,1166,2915
1385,699060279947165696,1758,3672
1386,699036661657767936,1177,2558
1387,698989035503689728,954,3284
1388,698953797952008193,890,2634
1389,698907974262222848,609,2492
1390,698710712454139905,663,2422
1391,698703483621523456,368,1424
1392,698635131305795584,336,1271
1393,698549713696649216,613,2281
1394,698355670425473025,435,1817
1395,698342080612007937,941,2229
1396,698262614669991936,1959,4679
1397,698195409219559425,5837,16470
1398,698178924120031232,724,2769
1399,697995514407682048,328,1495
1400,697990423684476929,1267,3231
1401,697943111201378304,660,2347
1402,697881462549430272,1148,2962
1403,697630435728322560,529,1715
1404,697616773278015490,990,3100
1405,697596423848730625,1232,2961
1406,697575480820686848,488,2012
1407,697516214579523584,1089,2014
1408,697482927769255936,656,2374
1409,697463031882764288,1373,3362
1410,697270446429966336,1839,4612
1411,697259378236399616,980,3243
1412,697255105972801536,1134,2992
1413,697242256848379904,653,2467
1414,696900204696625153,1001,3111
1415,696894894812565505,669,2308
1416,696886256886657024,1756,4761
1417,696877980375769088,696,2406
1418,696754882863349760,355,1459
1419,696744641916489729,914,2031
1420,696713835009417216,634,2338
1421,696518437233913856,1677,3841
1422,696490539101908992,139,1192
1423,696488710901260288,1000,2469
1424,696405997980676096,1132,3147
1425,696100768806522880,636,1894
1426,695816827381944320,1138,2963
1427,695794761660297217,751,3106
1428,695767669421768709,723,1825
1429,695629776980148225,2049,4489
1430,695446424020918272,1774,4323
1431,695409464418041856,3494,8519
1432,695314793360662529,1418,3562
1433,695095422348574720,599,2588
1434,695074328191332352,1069,2795
1435,695064344191721472,580,1575
1436,695051054296211456,776,2616
1437,694925794720792577,900,2647
1438,694905863685980160,916,2704
1439,694669722378485760,14037,35184
1440,694356675654983680,281,1481
1441,694352839993344000,600,1999
1442,694342028726001664,476,1552
1443,694329668942569472,491,1962
1444,694206574471057408,1992,4094
1445,694183373896572928,910,2900
1446,694001791655137281,1001,3340
1447,693993230313091072,395,1845
1448,693942351086120961,360,1717
1449,693647888581312512,571,2632
1450,693644216740769793,122,1325
1451,693642232151285760,404,2494
1452,693629975228977152,777,2402
1453,693622659251335168,366,1507
1454,693590843962331137,1910,4960
1455,693582294167244802,239,1612
1456,693486665285931008,619,1747
1457,693280720173801472,1210,3295
1458,693267061318012928,797,2339
1459,693262851218264065,489,2169
1460,693231807727280129,722,2825
1461,693155686491000832,3142,7755
1462,693109034023534592,595,1680
1463,693095443459342336,448,1819
1464,692919143163629568,736,2632
1465,692905862751522816,850,2385
1466,692901601640583168,590,1727
1467,692894228850999298,780,2222
1468,692828166163931137,866,2808
1469,692752401762250755,3560,6683
1470,692568918515392513,1501,4281
1471,692535307825213440,1330,3105
1472,692530551048294401,405,1802
1473,692423280028966913,222,1449
1474,692417313023332352,3381,9202
1475,692187005137076224,796,2492
1476,692158366030913536,773,2113
1477,692142790915014657,385,1620
1478,692041934689402880,1238,3345
1479,692017291282812928,934,2839
1480,691820333922455552,1617,3897
1481,691793053716221953,4133,8002
1482,691756958957883396,975,2795
1483,691675652215414786,498,1924
1484,691483041324204033,551,2346
1485,691459709405118465,1116,3979
1486,691444869282295808,832,2598
1487,691416866452082688,7460,18966
1488,691321916024623104,644,2525
1489,691096613310316544,863,2919
1490,691090071332753408,326,1696
1491,690989312272396288,2810,5802
1492,690959652130045952,1218,3515
1493,690938899477221376,1900,4014
1494,690932576555528194,994,3225
1495,690735892932222976,1239,3714
1496,690728923253055490,509,2143
1497,690690673629138944,804,2289
1498,690649993829576704,269,1279
1499,690607260360429569,18,292
1500,690597161306841088,587,1923
1501,690400367696297985,441,1858
1502,690374419777196032,827,3198
1503,690360449368465409,862,2627
1504,690348396616552449,503,1483
1505,690248561355657216,407,1649
1506,690021994562220032,1004,2744
1507,690015576308211712,715,2446
1508,690005060500217858,1647,3609
1509,689999384604450816,361,1395
1510,689993469801164801,440,1433
1511,689977555533848577,437,1347
1512,689905486972461056,689,2407
1513,689877686181715968,1138,2989
1514,689835978131935233,732,2134
1515,689661964914655233,911,3174
1516,689659372465688576,3761,10191
1517,689623661272240129,629,2196
1518,689599056876867584,5386,11447
1519,689557536375177216,447,2009
1520,689517482558820352,1399,3343
1521,689289219123089408,917,2216
1522,689283819090870273,1074,3208
1523,689280876073582592,691,1951
1524,689275259254616065,241,1127
1525,689255633275777024,1060,2512
1526,689154315265683456,977,3023
1527,689143371370250240,498,1989
1528,688916208532455424,846,2666
1529,688908934925697024,746,2081
1530,688898160958271489,766,2059
1531,688894073864884227,669,2199
1532,688828561667567616,364,1360
1533,688804835492233216,189,948
1534,688789766343622656,650,2181
1535,688547210804498433,682,2551
1536,688519176466644993,714,2278
1537,688385280030670848,4378,9129
1538,688211956440801280,810,2202
1539,688179443353796608,575,2100
1540,688116655151435777,758,2782
1541,688064179421470721,353,1705
1542,687841446767013888,2444,5370
1543,687826841265172480,1099,2708
1544,687818504314159109,930,2439
1545,687807801670897665,701,2356
1546,687732144991551489,649,1721
1547,687704180304273409,823,2390
1548,687664829264453632,502,1902
1549,687494652870668288,563,1866
1550,687480748861947905,232,1576
1551,687476254459715584,520,1950
1552,687460506001633280,535,2029
1553,687399393394311168,603,1859
1554,687317306314240000,8967,19804
1555,687312378585812992,1854,4278
1556,687127927494963200,2221,5333
1557,687124485711986689,495,2141
1558,687109925361856513,2398,5690
1559,687102708889812993,955,2315
1560,687096057537363968,594,2199
1561,686947101016735744,3124,8478
1562,686760001961103360,1353,3453
1563,686749460672679938,1418,3422
1564,686730991906516992,1173,4063
1565,686683045143953408,782,2775
1566,686618349602762752,1334,3637
1567,686606069955735556,535,1859
1568,686394059078897668,676,1711
1569,686386521809772549,863,3200
1570,686377065986265092,553,2169
1571,686358356425093120,653,2145
1572,686286779679375361,1629,3939
1573,686050296934563840,712,2182
1574,686035780142297088,114,1129
1575,686034024800862208,1118,3022
1576,686007916130873345,399,2436
1577,686003207160610816,609,1794
1578,685973236358713344,513,2064
1579,685943807276412928,580,1599
1580,685906723014619143,2805,7365
1581,685681090388975616,119,1995
1582,685667379192414208,551,2322
1583,685663452032069632,1421,3176
1584,685641971164143616,759,2882
1585,685547936038666240,15239,32302
1586,685532292383666176,1136,2979
1587,685325112850124800,3870,9276
1588,685321586178670592,622,2599
1589,685315239903100929,1017,3240
1590,685307451701334016,428,2040
1591,685268753634967552,1175,3043
1592,685198997565345792,653,2297
1593,685169283572338688,1398,4039
1594,684969860808454144,360,2351
1595,684959798585110529,3051,6699
1596,684940049151070208,1019,3151
1597,684926975086034944,454,3424
1598,684914660081053696,1418,3445
1599,684902183876321280,516,1828
1600,684880619965411328,793,2051
1601,684830982659280897,21185,34382
1602,684800227459624960,981,2687
1603,684594889858887680,3432,8753
1604,684588130326986752,1379,4046
1605,684567543613382656,1184,2965
1606,684538444857667585,926,2603
1607,684481074559381504,1146,3815
1608,684460069371654144,545,1934
1609,684241637099323392,3194,7962
1610,684225744407494656,202,1208
1611,684222868335505415,1332,3752
1612,684200372118904832,1016,2112
1613,684195085588783105,497,1872
1614,684188786104872960,1142,3429
1615,684177701129875456,652,1982
1616,684147889187209216,1486,2936
1617,684122891630342144,461,1975
1618,684097758874210310,1402,4033
1619,683857920510050305,1097,3736
1620,683852578183077888,339,1903
1621,683849932751646720,934,2562
1622,683834909291606017,1090,2576
1623,683828599284170753,1046,2745
1624,683773439333797890,1315,3283
1625,683742671509258241,3220,6341
1626,683515932363329536,2819,7199
1627,683498322573824003,942,3118
1628,683481228088049664,974,2618
1629,683462770029932544,659,2378
1630,683449695444799489,1578,3811
1631,683391852557561860,2350,7513
1632,683357973142474752,900,2853
1633,683142553609318400,1016,2818
1634,683111407806746624,890,3333
1635,683098815881154561,641,2123
1636,683078886620553216,550,1955
1637,683030066213818368,725,2128
1638,682962037429899265,16107,36070
1639,682808988178739200,165,1748
1640,682788441537560576,1085,2432
1641,682750546109968385,427,1492
1642,682697186228989953,355,1293
1643,682662431982772225,1052,3004
1644,682638830361513985,581,2039
1645,682429480204398592,1127,3366
1646,682406705142087680,1721,7417
1647,682393905736888321,653,2191
1648,682389078323662849,450,1627
1649,682303737705140231,951,2995
1650,682259524040966145,1168,4050
1651,682242692827447297,1132,3168
1652,682088079302213632,9605,17867
1653,682059653698686977,1633,4848
1654,682047327939461121,919,3127
1655,682032003584274432,1952,6464
1656,682003177596559360,1479,3058
1657,681981167097122816,1010,2761
1658,681891461017812993,796,2421
1659,681694085539872773,3970,12568
1660,681679526984871937,430,1739
1661,681654059175129088,907,2586
1662,681610798867845120,453,1863
1663,681579835668455424,1266,3484
1664,681523177663676416,5615,14004
1665,681340665377193984,272,1611
1666,681339448655802368,3989,9101
1667,681320187870711809,719,2593
1668,681302363064414209,1771,3848
1669,681297372102656000,925,3148
1670,681281657291280384,1073,3168
1671,681261549936340994,265,1428
1672,681242418453299201,516,1452
1673,681231109724700672,469,2358
1674,681193455364796417,1436,3617
1675,680970795137544192,642,2366
1676,680959110691590145,1956,4489
1677,680940246314430465,1016,3137
1678,680934982542561280,423,2054
1679,680913438424612864,607,2359
1680,680889648562991104,355,1724
1681,680836378243002368,1286,3392
1682,680805554198020098,650,2113
1683,680801747103793152,800,2337
1684,680798457301471234,1004,2784
1685,680609293079592961,678,2570
1686,680583894916304897,1297,3545
1687,680497766108381184,1858,4152
1688,680494726643068929,473,1682
1689,680473011644985345,729,2490
1690,680440374763077632,487,1418
1691,680221482581123072,286,1438
1692,680206703334408192,1130,2767
1693,680191257256136705,482,2097
1694,680176173301628928,1504,3813
1695,680161097740095489,717,2274
1696,680145970311643136,1698,3534
1697,680130881361686529,911,2241
1698,680115823365742593,878,2663
1699,680100725817409536,1332,3496
1700,680085611152338944,8747,12535
1701,680070545539371008,834,2527
1702,679877062409191424,634,1947
1703,679872969355714560,647,2146
1704,679862121895714818,600,2401
1705,679854723806179328,1193,2786
1706,679844490799091713,738,2317
1707,679828447187857408,13610,35472
1708,679777920601223168,1069,3039
1709,679736210798047232,768,2049
1710,679729593985699840,802,2119
1711,679722016581222400,456,1627
1712,679530280114372609,2025,4678
1713,679527802031484928,701,2580
1714,679511351870550016,1229,3285
1715,679503373272485890,1427,3101
1716,679475951516934144,620,2050
1717,679462823135686656,18227,30799
1718,679405845277462528,1165,2316
1719,679158373988876288,7790,20750
1720,679148763231985668,996,2717
1721,679132435750195208,1119,2911
1722,679111216690831360,2502,5825
1723,679062614270468097,7812,16509
1724,679047485189439488,643,2195
1725,679001094530465792,1182,2763
1726,678991772295516161,1119,2234
1727,678969228704284672,441,1602
1728,678800283649069056,865,2504
1729,678798276842360832,1120,3370
1730,678774928607469569,876,2742
1731,678767140346941444,1319,3438
1732,678764513869611008,461,1596
1733,678755239630127104,3165,6905
1734,678740035362037760,1614,3642
1735,678708137298427904,2344,5454
1736,678675843183484930,1408,2781
1737,678643457146150913,388,1991
1738,678446151570427904,1487,3899
1739,678424312106393600,2458,5324
1740,678410210315247616,1742,4090
1741,678399652199309312,30812,78021
1742,678396796259975168,400,1555
1743,678389028614488064,408,1822
1744,678380236862578688,876,2370
1745,678341075375947776,513,1685
1746,678334497360859136,239,1270
1747,678278586130948096,5890,11122
1748,678255464182861824,352,1545
1749,678023323247357953,369,1858
1750,678021115718029313,6117,13230
1751,677961670166224897,1627,3325
1752,677918531514703872,393,1298
1753,677895101218201600,2000,4681
1754,677716515794329600,944,2963
1755,677700003327029250,1397,3299
1756,677698403548192770,308,1195
1757,677687604918272002,816,2425
1758,677673981332312066,1448,3232
1759,677662372920729601,920,1890
1760,677644091929329666,773,1796
1761,677573743309385728,678,2074
1762,677565715327688705,444,1266
1763,677557565589463040,1114,2381
1764,677547928504967168,3547,6731
1765,677530072887205888,220,1032
1766,677335745548390400,1701,2956
1767,677334615166730240,275,1307
1768,677331501395156992,227,1054
1769,677328882937298944,1448,3544
1770,677314812125323265,515,1592
1771,677301033169788928,390,1197
1772,677269281705472000,681,1914
1773,677228873407442944,1580,3443
1774,677187300187611136,879,2652
1775,676975532580409345,1025,2680
1776,676957860086095872,783,2169
1777,676949632774234114,381,1266
1778,676948236477857792,829,2090
1779,676946864479084545,351,1676
1780,676942428000112642,720,2003
1781,676936541936185344,4753,12322
1782,676916996760600576,1742,2879
1783,676897532954456065,701,2176
1784,676864501615042560,676,2027
1785,676821958043033607,14946,22155
1786,676819651066732545,637,1755
1787,676811746707918848,410,1379
1788,676776431406465024,1949,4828
1789,676617503762681856,920,2787
1790,676613908052996102,192,1042
1791,676606785097199616,414,1834
1792,676603393314578432,369,1121
1793,676593408224403456,2069,4395
1794,676590572941893632,116,890
1795,676588346097852417,751,2227
1796,676582956622721024,263,1148
1797,676575501977128964,1073,2486
1798,676533798876651520,530,1814
1799,676496375194980353,510,1471
1800,676470639084101634,4486,11211
1801,676440007570247681,633,1660
1802,676430933382295552,325,1349
1803,676263575653122048,516,2011
1804,676237365392908289,273,1165
1805,676219687039057920,29798,73874
1806,676215927814406144,553,1673
1807,676191832485810177,993,2193
1808,676146341966438401,634,1850
1809,676121918416756736,1118,2089
1810,676101918813499392,1121,2730
1811,676098748976615425,1356,2886
1812,676089483918516224,420,1261
1813,675898130735476737,548,1550
1814,675891555769696257,820,2045
1815,675888385639251968,916,2285
1816,675878199931371520,1345,4024
1817,675870721063669760,541,1565
1818,675853064436391936,1235,2586
1819,675849018447167488,137,906
1820,675845657354215424,837,2177
1821,675822767435051008,514,1467
1822,675820929667219457,225,1004
1823,675798442703122432,3287,9876
1824,675781562965868544,448,1560
1825,675740360753160193,327,1119
1826,675710890956750848,776,1805
1827,675707330206547968,652,1895
1828,675706639471788032,90,622
1829,675534494439489536,392,1768
1830,675531475945709568,365,1139
1831,675522403582218240,274,997
1832,675517828909424640,445,1237
1833,675501075957489664,5584,16500
1834,675497103322386432,1230,3009
1835,675489971617296384,565,1242
1836,675483430902214656,934,1773
1837,675432746517426176,545,1460
1838,675372240448454658,493,1616
1839,675362609739206656,220,1017
1840,675354435921575936,16022,31197
1841,675349384339542016,2166,3763
1842,675334060156301312,1227,2649
1843,675166823650848770,1511,3409
1844,675153376133427200,2447,5979
1845,675149409102012420,1606,3595
1846,675147105808306176,219,902
1847,675146535592706048,281,1131
1848,675145476954566656,847,2043
1849,675135153782571009,452,1249
1850,675113801096802304,746,1864
1851,675111688094527488,239,919
1852,675109292475830276,1076,2689
